age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
51-60,Self-emp-not-inc,9.0,Never-married,Exec-managerial,Not-in-family,Black,Male,-2559.0,50.0,United-States,1
51-60,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,40.0,United-States,1
31-40,Local-gov,10.0,Divorced,Protective-serv,Unmarried,White,Male,0.0,48.0,Central Europe,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,60.0,United-States,1
31-40,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,45.0,United-States,1
41-50,Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,50.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,-2415.0,20.0,United-States,1
41-50,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,45.0,United-States,0
18-24,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Federal-gov,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
71+,Private,9.0,Widowed,Sales,Unmarried,White,Female,2329.0,12.0,United-States,0
41-50,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,30.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,60.0,United-States,1
41-50,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,48.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,United-States,0
31-40,Self-emp-inc,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Divorced,Transport-moving,Own-child,White,Male,0.0,60.0,United-States,0
31-40,Self-emp-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,45.0,United-States,1
31-40,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,9.0,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,40.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,30.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,West Europe,1
51-60,Private,13.0,Divorced,Exec-managerial,Not-in-family,Black,Female,0.0,45.0,United-States,1
18-24,State-gov,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,50.0,United-States,0
25-30,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,60.0,United-States,0
41-50,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2415.0,40.0,United-States,1
31-40,Federal-gov,13.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,40.0,United-States,0
25-30,Local-gov,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
51-60,State-gov,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Divorced,Other-service,Own-child,White,Female,0.0,15.0,United-States,0
25-30,Private,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Local-gov,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,6.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,30.0,United-States,0
41-50,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Other-service,Own-child,White,Male,0.0,37.0,United-States,0
41-50,Private,13.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,44.0,United-States,1
41-50,Local-gov,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,42.0,United-States,0
31-40,Self-emp-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,50.0,United-States,0
18-24,Federal-gov,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,20.0,United-States,0
51-60,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,36.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,55.0,United-States,0
41-50,Self-emp-inc,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,45.0,United-States,1
61-70,Self-emp-not-inc,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,66.0,United-States,0
25-30,Private,11.0,Married-civ-spouse,Tech-support,Other-relative,White,Female,0.0,40.0,United-States,0
31-40,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,36.0,United-States,0
61-70,Self-emp-not-inc,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,20.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,United-States,0
31-40,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,75.0,United-States,1
18-24,Private,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,35.0,United-States,0
61-70,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-2051.0,20.0,United-States,0
25-30,Private,9.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,40.0,United-States,0
25-30,State-gov,13.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Private,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,60.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,United-States,0
61-70,State-gov,9.0,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0.0,60.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,38.0,United-States,0
41-50,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,50.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-1977.0,40.0,United-States,1
41-50,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,45.0,United-States,0
31-40,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,36.0,United-States,0
31-40,Local-gov,10.0,Divorced,Transport-moving,Unmarried,White,Male,6849.0,40.0,United-States,0
18-24,Private,4.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,30.0,United-States,0
31-40,Self-emp-inc,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,60.0,United-States,0
41-50,Self-emp-not-inc,12.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,50.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,25.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,40.0,United-States,0
31-40,State-gov,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,40.0,United-States,0
61-70,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,38.0,United-States,0
41-50,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1902.0,50.0,United-States,1
31-40,State-gov,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,48.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,5013.0,40.0,United-States,0
25-30,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,48.0,United-States,0
41-50,Self-emp-not-inc,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,45.0,United-States,0
18-24,Without-pay,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,20.0,United-States,0
61-70,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,42.0,United-States,0
18-24,Private,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,18.0,United-States,0
61-70,Private,3.0,Separated,Other-service,Other-relative,White,Female,0.0,20.0,Middle America,0
31-40,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-1485.0,70.0,United-States,1
61-70,Private,6.0,Divorced,Other-service,Not-in-family,White,Male,0.0,24.0,United-States,0
41-50,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,20.0,United-States,1
61-70,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,30.0,United-States,0
25-30,Federal-gov,10.0,Married-civ-spouse,Armed-Forces,Husband,White,Male,0.0,48.0,United-States,1
25-30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,10.0,United-States,0
31-40,Private,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,15.0,United-States,0
31-40,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,50.0,United-States,1
31-40,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,35.0,United-States,0
41-50,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1977.0,40.0,United-States,1
18-24,Private,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,40.0,United-States,0
25-30,Self-emp-not-inc,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Private,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,40.0,Southeast Asia,0
25-30,Self-emp-not-inc,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,55.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,50.0,United-States,1
51-60,Private,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,15.0,United-States,0
18-24,Private,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,50.0,United-States,0
31-40,Private,9.0,Separated,Handlers-cleaners,Not-in-family,Black,Male,0.0,40.0,United-States,0
31-40,State-gov,9.0,Separated,Other-service,Own-child,White,Female,0.0,32.0,United-States,0
31-40,Private,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,35.0,United-States,0
18-24,Private,9.0,Never-married,Sales,Own-child,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,20.0,United-States,0
31-40,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,35.0,United-States,0
41-50,Private,14.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-1887.0,45.0,East Asia,1
25-30,Federal-gov,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,55.0,United-States,0
31-40,Self-emp-inc,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,50.0,United-States,0
18-24,Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,35.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-1740.0,40.0,United-States,0
25-30,Private,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
25-30,Local-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,38.0,United-States,0
25-30,Private,8.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,40.0,United-States,0
0-17,Private,8.0,Never-married,Other-service,Own-child,White,Female,0.0,16.0,United-States,0
31-40,Local-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1740.0,80.0,United-States,0
18-24,Local-gov,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,28.0,United-States,0
41-50,Self-emp-not-inc,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,20.0,United-States,0
51-60,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,55.0,United-States,1
51-60,State-gov,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1902.0,50.0,United-States,1
61-70,Private,4.0,Widowed,Other-service,Unmarried,Black,Female,0.0,38.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
41-50,Private,4.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,30.0,East Asia,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,25.0,United-States,0
41-50,Private,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,32.0,Middle America,0
41-50,Federal-gov,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,7688.0,40.0,Middle America,1
25-30,Private,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,15.0,United-States,0
31-40,Self-emp-not-inc,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,60.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,50.0,United-States,1
51-60,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024.0,24.0,United-States,1
31-40,Private,10.0,Divorced,Sales,Unmarried,White,Female,-1741.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
25-30,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,60.0,United-States,0
41-50,Self-emp-inc,11.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,48.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,50.0,United-States,1
51-60,Private,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,West Europe,1
61-70,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,3432.0,40.0,United-States,0
31-40,Self-emp-inc,14.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,99.0,East Asia,1
71+,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
51-60,Private,7.0,Divorced,Transport-moving,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,60.0,United-States,0
51-60,Private,3.0,Widowed,Sales,Not-in-family,White,Female,0.0,40.0,Central Europe,0
18-24,Private,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,12.0,United-States,0
31-40,Private,13.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,40.0,United-States,0
31-40,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,55.0,Central Europe,0
18-24,Self-emp-not-inc,9.0,Never-married,Other-service,Own-child,White,Male,0.0,53.0,United-States,0
18-24,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,21.0,United-States,0
41-50,Private,9.0,Separated,Other-service,Unmarried,White,Female,0.0,35.0,United-States,0
31-40,Local-gov,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,35.0,United-States,0
31-40,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,52.0,United-States,0
51-60,Federal-gov,10.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0.0,40.0,United-States,1
25-30,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,40.0,United-States,1
41-50,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,60.0,United-States,1
25-30,Private,11.0,Never-married,Tech-support,Other-relative,White,Female,0.0,36.0,United-States,0
25-30,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,5.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,70.0,Middle America,0
31-40,Private,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,44.0,United-States,0
41-50,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,80.0,United-States,1
51-60,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,34.0,United-States,0
18-24,Private,14.0,Never-married,Other-service,Not-in-family,White,Female,0.0,10.0,United-States,0
18-24,Private,3.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,40.0,Mexico,0
61-70,Self-emp-not-inc,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,48.0,United-States,0
51-60,Federal-gov,10.0,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,40.0,Mexico,0
25-30,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,65.0,United-States,0
18-24,Private,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,50.0,United-States,0
31-40,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,60.0,United-States,0
31-40,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,60.0,United-States,1
25-30,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,42.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,37.0,United-States,0
51-60,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,60.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
25-30,Private,9.0,Never-married,Protective-serv,Not-in-family,Black,Female,0.0,32.0,United-States,0
61-70,Private,7.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,40.0,United-States,0
18-24,Private,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,75.0,United-States,0
71+,Private,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,30.0,United-States,0
18-24,Local-gov,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,49.0,United-States,0
18-24,Private,9.0,Never-married,Sales,Own-child,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,21.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-1579.0,48.0,United-States,0
18-24,Private,9.0,Never-married,Craft-repair,Other-relative,White,Male,594.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,-1887.0,50.0,United-States,1
41-50,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,10.0,Divorced,Sales,Unmarried,White,Male,0.0,46.0,United-States,0
61-70,Self-emp-not-inc,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,60.0,United-States,1
51-60,Self-emp-inc,13.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,50.0,United-States,0
41-50,Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,45.0,United-States,0
25-30,State-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,38.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,65.0,United-States,0
61-70,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,0
25-30,Self-emp-inc,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,50.0,United-States,0
41-50,Private,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-1485.0,40.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,45.0,United-States,0
31-40,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,60.0,United-States,1
61-70,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1797.0,40.0,United-States,0
51-60,Private,3.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,30.0,United-States,0
51-60,Private,4.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,75.0,United-States,0
41-50,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,12.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,32.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0.0,40.0,South Europe,0
31-40,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,40.0,United-States,0
18-24,Private,13.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,40.0,United-States,0
61-70,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,3103.0,40.0,United-States,1
31-40,Private,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,55.0,United-States,1
51-60,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,55.0,Canada,1
41-50,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,United-States,1
18-24,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,40.0,Mexico,0
25-30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,40.0,United-States,0
25-30,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0.0,45.0,Southeast Asia,0
41-50,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,45.0,United-States,1
41-50,Private,9.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,25.0,United-States,0
25-30,Private,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,21.0,United-States,0
51-60,Private,4.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,56.0,United-States,0
41-50,Self-emp-not-inc,11.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,25.0,United-States,0
18-24,Federal-gov,12.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,20.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,45.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,East Europe,0
18-24,Private,10.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,50.0,South Europe,0
41-50,Self-emp-inc,9.0,Married-spouse-absent,Sales,Not-in-family,White,Male,0.0,60.0,United-States,0
61-70,Federal-gov,12.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,40.0,United-States,1
25-30,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,60.0,United-States,1
18-24,Self-emp-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,20.0,United-States,0
31-40,Private,9.0,Separated,Craft-repair,Unmarried,White,Female,0.0,35.0,United-States,0
31-40,Private,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,30.0,United-States,0
25-30,Private,7.0,Married-civ-spouse,Other-service,Wife,White,Female,2407.0,36.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,45.0,United-States,1
41-50,Self-emp-inc,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,60.0,United-States,0
25-30,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
